match_date,player_id,player_name,team,opponent,venue,season,fantasy_points,runs,balls_faced,fours,sixes,dismissed,duck,wickets,balls_bowled,legal_balls_bowled,runs_conceded,maidens,lbw_bowled,catches,stumpings,runouts
2024-04-27,57ca01b3,Kumar Kushagra,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-27,8d2c70ad,Kuldeep Yadav,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,-4,0,0,0,0,False,False,0,19,18,47,0,0,0,0,0
2024-04-27,a1d95bd8,LB Williams,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,6,0,0,0,0,False,False,0,22,19,34,0,0,1,0,0
2024-04-27,a2f46292,KK Ahmed,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,46,0,0,0,0,False,False,2,24,24,45,0,0,0,0,0
2024-04-27,b8527c3d,Rasikh Salam,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,81,0,0,0,0,False,False,3,27,24,34,0,0,0,0,0
2024-04-27,ee1b6c27,N Thushara,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,-4,0,0,0,0,False,False,0,26,24,56,0,0,0,0,0
2024-04-27,752f7486,Ishan Kishan,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,34,20,14,4,0,True,False,0,0,0,0,0,0,1,0,0
2024-04-27,740742ef,RG Sharma,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,17,8,8,1,0,True,False,0,0,0,0,0,0,1,0,0
2024-04-27,271f83cd,SA Yadav,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,39,26,13,3,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,b0482a1d,Tilak Varma,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,89,63,32,4,4,True,False,0,0,0,0,0,0,1,0,0
2024-04-27,dbe50b21,HH Pandya,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,58,46,24,4,3,True,False,0,12,12,41,0,0,0,0,0
2024-04-27,d1a60072,N Wadhera,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,5,4,2,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,f1f99156,TH David,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,51,37,17,2,3,True,False,0,0,0,0,0,0,0,0,0
2024-04-27,62af8546,Mohammad Nabi,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,40,7,4,0,1,True,False,1,12,12,20,0,0,1,0,0
2024-04-27,98ae73b1,PP Chawla,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,38,10,4,1,1,True,False,1,26,24,36,0,0,0,0,0
2024-04-27,65b6943c,L Wood,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",2024,32,9,3,0,1,False,False,1,24,24,68,0,0,0,0,0
2024-04-27,2cffab74,Mukesh Kumar,Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2024,93,0,0,0,0,False,False,3,24,24,59,0,1,1,0,0
2024-04-28,0a8fce53,Mustafizur Rahman,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,52,0,0,0,0,False,False,2,17,17,19,0,0,0,0,0
2024-04-28,46a9bea1,TU Deshpande,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,110,0,0,0,0,False,False,4,18,18,27,0,0,0,0,0
2024-04-28,23eeb873,DL Chahar,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,2,0,0,0,0,False,False,0,18,18,22,0,0,0,0,0
2024-04-28,eade4650,DJ Mitchell,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,109,52,32,7,1,True,False,0,0,0,0,0,0,5,0,0
2024-04-28,bb351c23,MM Ali,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,16,0,0,0,0,False,False,0,0,0,0,0,0,2,0,0
2024-04-28,4a8a2e3b,MS Dhoni,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,14,5,2,1,0,False,False,0,0,0,0,0,0,1,0,0
2024-04-28,a4e37e47,S Dube,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,54,39,20,1,4,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,64839cb3,M Pathirana,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,58,0,0,0,0,False,False,2,14,12,17,0,1,0,0,0
2024-04-28,fe93fd9d,RA Jadeja,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,0,0,0,0,False,False,1,24,24,22,0,0,0,0,0
2024-04-28,ce794613,T Natarajan,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,23,0,0,0,0,False,False,1,27,24,43,0,0,0,0,0
2024-04-28,8e514b4c,Abdul Samad,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,22,19,18,1,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,f29185a1,Abhishek Sharma,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,18,15,9,1,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,1399b39c,Anmolpreet Singh,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,0,0,1,0,0,True,True,0,0,0,0,0,0,0,0,0
2024-04-28,6a26221c,AK Markram,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,36,32,26,4,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,aad0c365,Nithish Kumar Reddy,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,31,15,15,0,0,True,False,0,7,6,8,0,0,2,0,0
2024-04-28,f9e6e7ef,Shahbaz Ahmed,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,14,7,5,1,0,True,False,0,18,18,33,0,0,1,0,0
2024-04-28,ded9240e,PJ Cummins,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,2,5,7,1,0,True,False,0,25,24,49,0,0,0,0,0
2024-04-28,2e81a32d,B Kumar,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,4,3,0,0,False,False,1,24,24,38,0,0,0,0,0
2024-04-28,1e66c162,JD Unadkat,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,26,1,2,0,0,True,False,1,25,24,38,0,0,0,0,0
2024-04-28,45a43fe2,RD Gaikwad,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,120,98,54,10,3,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,12b610c2,TM Head,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,16,13,7,1,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,29e95537,AM Rahane,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,10,9,12,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,235c2bb6,H Klaasen,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,22,20,21,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,983f2f61,Swapnil Singh,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,27,0,0,0,0,False,False,1,18,18,23,0,0,0,0,0
2024-04-28,1abb78f8,SN Thakur,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,0,0,0,0,False,False,1,25,25,27,0,0,0,0,0
2024-04-28,fe11caa6,WP Saha,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,6,5,4,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,b4b99816,Shubman Gill,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,17,16,19,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,d5130a30,B Sai Sudharsan,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,106,84,49,8,4,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,7dcb9bc9,M Shahrukh Khan,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,77,58,30,3,5,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,d67d5f00,DA Miller,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,32,26,19,2,1,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,8f6dd463,Azmatullah Omarzai,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,12,12,18,0,0,0,0,0
2024-04-28,39a2dfa8,R Tewatia,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,5f547c8b,Rashid Khan,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,-4,0,0,0,0,False,False,0,24,24,51,0,0,0,0,0
2024-04-28,c7a995d3,R Sai Kishore,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,23,0,0,0,0,False,False,1,18,18,30,0,0,0,0,0
2024-04-28,759ac88f,MM Sharma,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,-4,0,0,0,0,False,False,0,13,13,41,0,0,0,0,0
2024-04-28,cdc6bdba,S Sandeep Warrier,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,8,6,15,0,0,0,0,0
2024-04-28,ba607b88,V Kohli,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,86,70,44,6,3,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,3355b542,F du Plessis,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,37,24,12,1,3,True,False,0,0,0,0,0,0,0,0,0
2024-04-28,9caf69a1,WG Jacks,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,131,100,41,5,10,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,c740ea83,RM Patidar,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,b681e71e,GJ Maxwell,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,25,0,0,0,0,False,False,1,18,18,28,0,0,0,0,0
2024-04-28,eaa76d3c,C Green,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,4,0,0,0,0,False,False,0,19,18,42,0,0,1,0,0
2024-04-28,c03f1114,KD Karthik,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-28,119678fd,KV Sharma,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,4,0,0,0,0,False,False,0,19,18,38,0,0,1,0,0
2024-04-28,2f49c897,Mohammed Siraj,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,33,0,0,0,0,False,False,1,28,24,34,0,1,0,0,0
2024-04-28,efc04be7,Noor Ahmad,Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",2024,-2,0,0,0,0,False,False,0,25,24,43,0,0,0,0,0
2024-04-28,7210d461,Yash Dayal,Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2024,0,0,0,0,0,False,False,0,28,25,34,0,0,0,0,0
2024-04-29,0a509d6b,RK Singh,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,12,11,11,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,85ec8e33,SS Iyer,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,56,33,23,3,1,False,False,0,0,0,0,0,0,2,0,0
2024-04-29,a24be938,VR Iyer,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,38,26,23,2,1,False,False,0,0,0,0,0,0,1,0,0
2024-04-29,d7017798,A Raghuvanshi,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-29,3fb19989,MA Starc,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,21,0,0,0,0,False,False,1,20,18,43,0,0,0,0,0
2024-04-29,7c3b3b78,VG Arora,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,60,0,0,0,0,False,False,2,27,25,29,0,1,0,0,0
2024-04-29,77b1aa15,Harshit Rana,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,60,0,0,0,0,False,False,2,25,24,28,0,1,0,0,0
2024-04-29,9d430b40,SP Narine,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,59,15,10,3,0,True,False,1,24,24,24,0,1,0,0,0
2024-04-29,be24ead0,Ramandeep Singh,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-29,3d284ca3,PD Salt,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,119,68,33,7,5,True,False,0,0,0,0,0,0,3,0,0
2024-04-29,bbd41817,AD Russell,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,0,0,0,0,0,False,False,0,6,6,10,0,0,0,0,0
2024-04-29,a2f46292,KK Ahmed,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,0,0,0,0,0,False,False,0,18,18,28,0,0,0,0,0
2024-04-29,9b6e1b3f,J Fraser-McGurk,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,23,12,7,1,1,True,False,0,0,0,0,0,0,1,0,0
2024-04-29,ad3b6e95,Abishek Porel,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,22,18,15,2,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,1fc6ef83,SD Hope,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,8,6,3,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,919a3be2,RR Pant,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,33,27,20,2,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,2e171977,AR Patel,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,79,15,21,2,0,True,False,2,24,24,25,0,1,0,0,0
2024-04-29,8b3e9c7c,PP Shaw,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,16,13,7,3,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,57ca01b3,Kumar Kushagra,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,1,1,3,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,85b3fab2,T Stubbs,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,4,4,7,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-29,a1d95bd8,LB Williams,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,22,1,2,0,0,False,False,1,20,19,38,0,0,0,0,0
2024-04-29,5b7ab5a9,CV Varun,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",2024,87,0,0,0,0,False,False,3,24,24,16,0,0,0,0,0
2024-04-29,8d2c70ad,Kuldeep Yadav,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,52,35,26,5,1,False,False,0,24,24,34,0,0,1,0,0
2024-04-29,b8527c3d,Rasikh Salam,Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",2024,5,8,10,1,0,True,False,0,15,15,30,0,0,0,0,0
2024-04-30,b17e2f24,KL Rahul,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,49,28,22,3,1,True,False,0,0,0,0,0,0,2,0,0
2024-04-30,c33d8116,Mohsin Khan,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,58,0,0,0,0,False,False,2,24,24,36,0,1,0,0,0
2024-04-30,c0c411cb,Naveen-ul-Haq,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,31,0,0,0,0,False,False,1,24,24,15,0,0,0,0,0
2024-04-30,df064e1a,Ravi Bishnoi,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,39,0,0,0,0,False,False,1,25,24,28,0,0,0,0,1
2024-04-30,872b03f7,A Badoni,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,7,6,6,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-30,ff1e12a0,AJ Turner,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,5,5,9,0,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-30,3241e3fd,N Pooran,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,15,14,14,1,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-30,73ad96ed,DJ Hooda,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,24,18,18,2,0,True,False,0,12,12,13,0,0,0,0,0
2024-04-30,d9273ee7,MP Stoinis,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,112,62,45,7,2,True,False,1,19,18,19,0,0,1,0,0
2024-04-30,2d140b79,AA Kulkarni,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,0,0,1,0,0,True,True,0,0,0,0,0,0,0,0,0
2024-04-30,5b8c830e,KH Pandya,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,1,1,1,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-04-30,b1ad996b,MP Yadav,Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,41,0,0,0,0,False,False,1,22,20,31,0,1,1,0,0
2024-04-30,98ae73b1,PP Chawla,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,2,0,0,0,0,False,False,0,18,18,23,0,0,0,0,0
2024-04-30,462411b3,JJ Bumrah,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,14,0,0,0,0,False,False,0,24,24,17,0,0,1,0,0
2024-04-30,752f7486,Ishan Kishan,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,41,32,36,3,0,True,False,0,0,0,0,0,0,0,0,1
2024-04-30,740742ef,RG Sharma,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,5,4,5,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-04-30,271f83cd,SA Yadav,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,12,10,6,0,1,True,False,0,0,0,0,0,0,0,0,0
2024-04-30,b0482a1d,Tilak Varma,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,14,7,11,1,0,True,False,0,0,0,0,0,0,1,0,0
2024-04-30,ee1b6c27,N Thushara,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,35,0,0,0,0,False,False,1,26,24,30,0,1,0,0,0
2024-04-30,d1a60072,N Wadhera,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,54,46,41,4,2,True,False,0,0,0,0,0,0,0,0,0
2024-04-30,f1f99156,TH David,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,46,35,18,3,1,False,False,0,0,0,0,0,0,0,0,0
2024-04-30,62af8546,Mohammad Nabi,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,34,1,2,0,0,True,False,1,8,8,16,0,0,1,0,0
2024-04-30,3204c99f,G Coetzee,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,34,1,2,0,0,False,False,1,21,18,29,0,1,0,0,0
2024-04-30,dbe50b21,HH Pandya,Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,54,0,1,0,0,True,True,2,25,24,26,0,0,0,0,0
2024-05-01,abb83e27,JM Bairstow,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,59,46,30,7,1,True,False,0,0,0,0,0,0,0,0,0
2024-05-01,e62dd25d,K Rabada,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,0,0,0,0,False,False,1,25,24,23,0,0,0,0,0
2024-05-01,f986ca1a,HV Patel,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,14,0,0,0,0,False,False,0,7,6,12,0,0,1,0,1
2024-05-01,2ed569a0,RD Chahar,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,72,0,0,0,0,False,False,2,24,24,16,0,2,0,0,0
2024-05-01,c05edf8e,Harpreet Brar,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,64,0,0,0,0,False,False,2,25,24,17,0,1,0,0,0
2024-05-01,800d2d97,JM Sharma,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,6,0,0,0,0,False,False,0,0,0,0,0,0,0,0,1
2024-05-01,e94915e6,SM Curran,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,27,26,20,3,0,False,False,0,19,19,37,0,0,0,0,0
2024-05-01,26989d80,Shashank Singh,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,28,25,26,1,1,False,False,0,0,0,0,0,0,0,0,0
2024-05-01,cad00a4d,RR Rossouw,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,66,43,23,5,2,True,False,0,0,0,0,0,0,1,0,0
2024-05-01,9418198b,P Simran Singh,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,18,13,10,1,1,True,False,0,0,0,0,0,0,0,0,0
2024-05-01,84d9c311,Ashutosh Sharma,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-05-01,0a8fce53,Mustafizur Rahman,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,16,0,0,0,0,False,False,0,29,24,22,1,0,0,0,0
2024-05-01,45a43fe2,RD Gaikwad,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,79,62,48,5,2,True,False,0,0,0,0,0,0,1,0,0
2024-05-01,a4e37e47,S Dube,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,25,0,1,0,0,True,True,1,6,6,14,0,0,0,0,0
2024-05-01,fe93fd9d,RA Jadeja,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,4,2,4,0,0,True,False,0,18,18,22,0,0,0,0,0
2024-05-01,f89d3b11,Sameer Rizvi,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,22,21,23,1,0,True,False,0,0,0,0,0,0,0,0,0
2024-05-01,bb351c23,MM Ali,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,16,15,9,1,1,True,False,0,12,12,22,0,0,0,0,0
2024-05-01,244048f6,Arshdeep Singh,Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,0,0,0,0,False,False,1,29,24,52,0,1,0,0,0
2024-05-01,4a8a2e3b,MS Dhoni,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,25,14,11,1,1,True,False,0,0,0,0,0,0,1,0,0
2024-05-01,eade4650,DJ Mitchell,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,1,1,1,0,0,False,False,0,0,0,0,0,0,0,0,0
2024-05-01,23eeb873,DL Chahar,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,0,0,0,0,0,False,False,0,2,2,4,0,0,0,0,0
2024-05-01,1abb78f8,SN Thakur,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,29,0,0,0,0,False,False,1,24,23,48,0,1,0,0,0
2024-05-01,29e95537,AM Rahane,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",2024,34,29,24,5,0,True,False,0,0,0,0,0,0,0,0,0
